Summary for Run #7687: S1 = 651; S2 = 705; S3 = 212
Summary for Run #7688: S1 = 566; S2 = 684; S3 = 218
Summary for Run #7689: S1 = 628; S2 = 650; S3 = 220
Summary for Run #7690: S1 = 597; S2 = 684; S3 = 221
Summary for Run #7691: S1 = 616; S2 = 700; S3 = 205
Summary for Run #7692: S1 = 588; S2 = 685; S3 = 225
Summary for Run #7693: S1 = 636; S2 = 644; S3 = 213
Summary for Run #7694: S1 = 609; S2 = 696; S3 = 211
Summary for Run #7695: S1 = 594; S2 = 665; S3 = 222
Summary for Run #7696: S1 = 597; S2 = 685; S3 = 222
Summary for Run #7697: S1 = 592; S2 = 651; S3 = 241
Summary for Run #7698: S1 = 632; S2 = 684; S3 = 191
Summary for Run #7699: S1 = 598; S2 = 676; S3 = 218
Summary for Run #7700: S1 = 610; S2 = 670; S3 = 221
Summary for Run #7701: S1 = 631; S2 = 657; S3 = 233
Summary for Run #7702: S1 = 638; S2 = 636; S3 = 230
Summary for Run #7703: S1 = 572; S2 = 661; S3 = 233
Summary for Run #7704: S1 = 594; S2 = 676; S3 = 235
Summary for Run #7705: S1 = 597; S2 = 655; S3 = 265
Summary for Run #7706: S1 = 629; S2 = 661; S3 = 218
Summary for Run #7707: S1 = 640; S2 = 633; S3 = 242
Summary for Run #7708: S1 = 586; S2 = 714; S3 = 212
Summary for Run #7709: S1 = 638; S2 = 672; S3 = 216
Summary for Run #7710: S1 = 613; S2 = 643; S3 = 216
Summary for Run #7711: S1 = 607; S2 = 647; S3 = 243
Summary for Run #7712: S1 = 611; S2 = 650; S3 = 221
Summary for Run #7713: S1 = 614; S2 = 680; S3 = 177
Summary for Run #7714: S1 = 647; S2 = 666; S3 = 236
Summary for Run #7715: S1 = 609; S2 = 661; S3 = 234
Summary for Run #7716: S1 = 645; S2 = 647; S3 = 243
Summary for Run #7717: S1 = 642; S2 = 655; S3 = 217
Summary for Run #7718: S1 = 588; S2 = 660; S3 = 222
Summary for Run #7719: S1 = 585; S2 = 689; S3 = 211
Summary for Run #7720: S1 = 638; S2 = 650; S3 = 223
Summary for Run #7721: S1 = 600; S2 = 667; S3 = 231
Summary for Run #7722: S1 = 642; S2 = 663; S3 = 209
Summary for Run #7723: S1 = 627; S2 = 685; S3 = 217
Summary for Run #7724: S1 = 631; S2 = 669; S3 = 223
Summary for Run #7725: S1 = 618; S2 = 673; S3 = 211
Summary for Run #7726: S1 = 660; S2 = 665; S3 = 223
Summary for Run #7727: S1 = 649; S2 = 658; S3 = 238
Summary for Run #7728: S1 = 614; S2 = 662; S3 = 213
Summary for Run #7729: S1 = 601; S2 = 675; S3 = 198
Summary for Run #7730: S1 = 639; S2 = 622; S3 = 252
Summary for Run #7731: S1 = 620; S2 = 668; S3 = 215
Summary for Run #7732: S1 = 609; S2 = 678; S3 = 217
Summary for Run #7733: S1 = 577; S2 = 675; S3 = 232
Summary for Run #7734: S1 = 618; S2 = 697; S3 = 225
Summary for Run #7735: S1 = 589; S2 = 682; S3 = 230
Summary for Run #7736: S1 = 578; S2 = 665; S3 = 236
Summary for Run #7737: S1 = 643; S2 = 676; S3 = 210
Summary for Run #7738: S1 = 586; S2 = 691; S3 = 237
Summary for Run #7739: S1 = 622; S2 = 683; S3 = 226
Summary for Run #7740: S1 = 678; S2 = 654; S3 = 229
Summary for Run #7741: S1 = 614; S2 = 670; S3 = 236
Summary for Run #7742: S1 = 648; S2 = 634; S3 = 222
Summary for Run #7743: S1 = 562; S2 = 671; S3 = 238
Summary for Run #7744: S1 = 623; S2 = 672; S3 = 209
Summary for Run #7745: S1 = 645; S2 = 680; S3 = 209
Summary for Run #7746: S1 = 619; S2 = 648; S3 = 227
Summary for Run #7747: S1 = 609; S2 = 641; S3 = 272
Summary for Run #7748: S1 = 609; S2 = 683; S3 = 226
Summary for Run #7749: S1 = 614; S2 = 650; S3 = 231
Summary for Run #7750: S1 = 635; S2 = 684; S3 = 231
Summary for Run #7751: S1 = 610; S2 = 693; S3 = 212
Summary for Run #7752: S1 = 635; S2 = 662; S3 = 223
Summary for Run #7753: S1 = 614; S2 = 669; S3 = 193
Summary for Run #7754: S1 = 622; S2 = 673; S3 = 219
Summary for Run #7755: S1 = 615; S2 = 677; S3 = 230
Summary for Run #7756: S1 = 592; S2 = 681; S3 = 224
Summary for Run #7757: S1 = 586; S2 = 715; S3 = 224
Summary for Run #7758: S1 = 611; S2 = 686; S3 = 209
Summary for Run #7759: S1 = 640; S2 = 666; S3 = 218
Summary for Run #7760: S1 = 672; S2 = 653; S3 = 214
Summary for Run #7761: S1 = 625; S2 = 647; S3 = 231
Summary for Run #7762: S1 = 630; S2 = 673; S3 = 231
Summary for Run #7763: S1 = 580; S2 = 689; S3 = 231
Summary for Run #7764: S1 = 600; S2 = 641; S3 = 250
Summary for Run #7765: S1 = 610; S2 = 680; S3 = 194
Summary for Run #7766: S1 = 582; S2 = 667; S3 = 230
Summary for Run #7767: S1 = 671; S2 = 663; S3 = 206
Summary for Run #7768: S1 = 600; S2 = 695; S3 = 208
Summary for Run #7769: S1 = 631; S2 = 645; S3 = 240
Summary for Run #7770: S1 = 638; S2 = 669; S3 = 213
Summary for Run #7771: S1 = 608; S2 = 657; S3 = 222
Summary for Run #7772: S1 = 608; S2 = 664; S3 = 226
Summary for Run #7773: S1 = 642; S2 = 631; S3 = 237
Summary for Run #7774: S1 = 641; S2 = 649; S3 = 220
Summary for Run #7775: S1 = 623; S2 = 688; S3 = 219
Summary for Run #7776: S1 = 612; S2 = 672; S3 = 230
Summary for Run #7777: S1 = 598; S2 = 665; S3 = 233
Summary for Run #7778: S1 = 616; S2 = 659; S3 = 226
Summary for Run #7779: S1 = 598; S2 = 653; S3 = 244
Summary for Run #7780: S1 = 645; S2 = 664; S3 = 225
Summary for Run #7781: S1 = 632; S2 = 651; S3 = 222
Summary for Run #7782: S1 = 592; S2 = 697; S3 = 227
Summary for Run #7783: S1 = 584; S2 = 705; S3 = 206
Summary for Run #7784: S1 = 636; S2 = 651; S3 = 229
Summary for Run #7785: S1 = 602; S2 = 661; S3 = 237
Summary for Run #7786: S1 = 604; S2 = 670; S3 = 222
Summary for Run #7787: S1 = 620; S2 = 644; S3 = 226
Summary for Run #7788: S1 = 649; S2 = 672; S3 = 214
Summary for Run #7789: S1 = 615; S2 = 619; S3 = 252
Summary for Run #7790: S1 = 610; S2 = 672; S3 = 238
Summary for Run #7791: S1 = 614; S2 = 663; S3 = 224
Summary for Run #7792: S1 = 588; S2 = 678; S3 = 224
Summary for Run #7793: S1 = 603; S2 = 700; S3 = 221
Summary for Run #7794: S1 = 622; S2 = 690; S3 = 206
Summary for Run #7795: S1 = 603; S2 = 703; S3 = 215
Summary for Run #7796: S1 = 594; S2 = 664; S3 = 228
Summary for Run #7797: S1 = 629; S2 = 675; S3 = 216
Summary for Run #7798: S1 = 643; S2 = 678; S3 = 216
Summary for Run #7799: S1 = 609; S2 = 659; S3 = 240
Summary for Run #7800: S1 = 597; S2 = 654; S3 = 233
Summary for Run #7801: S1 = 624; S2 = 639; S3 = 222
Summary for Run #7802: S1 = 620; S2 = 680; S3 = 218
Summary for Run #7803: S1 = 596; S2 = 678; S3 = 229
Summary for Run #7804: S1 = 668; S2 = 643; S3 = 221
Summary for Run #7805: S1 = 603; S2 = 675; S3 = 217
Summary for Run #7806: S1 = 640; S2 = 696; S3 = 217
Summary for Run #7807: S1 = 622; S2 = 677; S3 = 219
Summary for Run #7808: S1 = 636; S2 = 645; S3 = 234
Summary for Run #7809: S1 = 629; S2 = 660; S3 = 230
Summary for Run #7810: S1 = 641; S2 = 655; S3 = 214
Summary for Run #7811: S1 = 626; S2 = 662; S3 = 205
Summary for Run #7812: S1 = 606; S2 = 714; S3 = 223
Summary for Run #7813: S1 = 586; S2 = 672; S3 = 220
Summary for Run #7814: S1 = 597; S2 = 692; S3 = 203
Summary for Run #7815: S1 = 617; S2 = 654; S3 = 220
Summary for Run #7816: S1 = 585; S2 = 705; S3 = 206
Summary for Run #7817: S1 = 614; S2 = 694; S3 = 211
Summary for Run #7818: S1 = 608; S2 = 695; S3 = 199
Summary for Run #7819: S1 = 657; S2 = 681; S3 = 226
Summary for Run #7820: S1 = 588; S2 = 678; S3 = 221
Summary for Run #7821: S1 = 645; S2 = 663; S3 = 242
Summary for Run #7822: S1 = 651; S2 = 664; S3 = 222
Summary for Run #7823: S1 = 627; S2 = 639; S3 = 244
Summary for Run #7824: S1 = 588; S2 = 698; S3 = 232
Summary for Run #7825: S1 = 637; S2 = 634; S3 = 233
Summary for Run #7826: S1 = 647; S2 = 681; S3 = 213
Summary for Run #7827: S1 = 595; S2 = 700; S3 = 195
Summary for Run #7828: S1 = 633; S2 = 652; S3 = 234
Summary for Run #7829: S1 = 627; S2 = 662; S3 = 228
Summary for Run #7830: S1 = 641; S2 = 684; S3 = 219
Summary for Run #7831: S1 = 631; S2 = 660; S3 = 228
Summary for Run #7832: S1 = 630; S2 = 688; S3 = 214
Summary for Run #7833: S1 = 572; S2 = 697; S3 = 216
Summary for Run #7834: S1 = 621; S2 = 700; S3 = 201
Summary for Run #7835: S1 = 607; S2 = 683; S3 = 187
Summary for Run #7836: S1 = 587; S2 = 701; S3 = 201
Summary for Run #7837: S1 = 590; S2 = 687; S3 = 219
Summary for Run #7838: S1 = 584; S2 = 650; S3 = 249
Summary for Run #7839: S1 = 619; S2 = 662; S3 = 244
Summary for Run #7840: S1 = 626; S2 = 711; S3 = 173
Summary for Run #7841: S1 = 623; S2 = 668; S3 = 224
Summary for Run #7842: S1 = 616; S2 = 666; S3 = 239
Summary for Run #7843: S1 = 629; S2 = 650; S3 = 222
Summary for Run #7844: S1 = 624; S2 = 676; S3 = 242
Summary for Run #7845: S1 = 628; S2 = 681; S3 = 225
Summary for Run #7846: S1 = 651; S2 = 667; S3 = 210
Summary for Run #7847: S1 = 571; S2 = 708; S3 = 209
Summary for Run #7848: S1 = 636; S2 = 632; S3 = 244
Summary for Run #7849: S1 = 617; S2 = 675; S3 = 211
Summary for Run #7850: S1 = 572; S2 = 675; S3 = 225
Summary for Run #7851: S1 = 648; S2 = 658; S3 = 204
Summary for Run #7852: S1 = 587; S2 = 696; S3 = 210
Summary for Run #7853: S1 = 636; S2 = 680; S3 = 213
Summary for Run #7854: S1 = 638; S2 = 657; S3 = 233
Summary for Run #7855: S1 = 605; S2 = 651; S3 = 226
Summary for Run #7856: S1 = 608; S2 = 687; S3 = 203
Summary for Run #7857: S1 = 651; S2 = 666; S3 = 210
Summary for Run #7858: S1 = 606; S2 = 681; S3 = 214
Summary for Run #7859: S1 = 620; S2 = 679; S3 = 230
Summary for Run #7860: S1 = 627; S2 = 656; S3 = 234
Summary for Run #7861: S1 = 585; S2 = 679; S3 = 221
Summary for Run #7862: S1 = 633; S2 = 653; S3 = 223
Summary for Run #7863: S1 = 610; S2 = 657; S3 = 226
Summary for Run #7864: S1 = 628; S2 = 684; S3 = 231
Summary for Run #7865: S1 = 608; S2 = 697; S3 = 226
Summary for Run #7866: S1 = 601; S2 = 677; S3 = 220
Summary for Run #7867: S1 = 609; S2 = 663; S3 = 215
Summary for Run #7868: S1 = 615; S2 = 670; S3 = 210
Summary for Run #7869: S1 = 654; S2 = 615; S3 = 243
Summary for Run #7870: S1 = 614; S2 = 681; S3 = 227
Summary for Run #7871: S1 = 613; S2 = 673; S3 = 219
Summary for Run #7872: S1 = 639; S2 = 687; S3 = 213
Summary for Run #7873: S1 = 635; S2 = 622; S3 = 209
Summary for Run #7874: S1 = 594; S2 = 683; S3 = 214
Summary for Run #7875: S1 = 628; S2 = 681; S3 = 227
Summary for Run #7876: S1 = 607; S2 = 673; S3 = 231
Summary for Run #7877: S1 = 609; S2 = 647; S3 = 223
Summary for Run #7878: S1 = 593; S2 = 675; S3 = 213
Summary for Run #7879: S1 = 617; S2 = 652; S3 = 213
Summary for Run #7880: S1 = 655; S2 = 674; S3 = 226
Summary for Run #7881: S1 = 626; S2 = 669; S3 = 230
Summary for Run #7882: S1 = 627; S2 = 652; S3 = 215
Summary for Run #7883: S1 = 599; S2 = 707; S3 = 218
Summary for Run #7884: S1 = 662; S2 = 668; S3 = 215
Summary for Run #7885: S1 = 621; S2 = 671; S3 = 198
Summary for Run #7886: S1 = 587; S2 = 691; S3 = 216
Summary for Run #7887: S1 = 631; S2 = 660; S3 = 220
Summary for Run #7888: S1 = 607; S2 = 652; S3 = 218
Summary for Run #7889: S1 = 655; S2 = 658; S3 = 238
Summary for Run #7890: S1 = 634; S2 = 659; S3 = 214
Summary for Run #7891: S1 = 648; S2 = 659; S3 = 187
Summary for Run #7892: S1 = 600; S2 = 654; S3 = 241
Summary for Run #7893: S1 = 623; S2 = 647; S3 = 235
Summary for Run #7894: S1 = 628; S2 = 669; S3 = 222
Summary for Run #7895: S1 = 646; S2 = 672; S3 = 218
Summary for Run #7896: S1 = 608; S2 = 669; S3 = 240
Summary for Run #7897: S1 = 575; S2 = 676; S3 = 223
Summary for Run #7898: S1 = 651; S2 = 653; S3 = 207
Summary for Run #7899: S1 = 587; S2 = 680; S3 = 233
Summary for Run #7900: S1 = 609; S2 = 697; S3 = 211
Summary for Run #7901: S1 = 588; S2 = 681; S3 = 211
Summary for Run #7902: S1 = 619; S2 = 652; S3 = 220
Summary for Run #7903: S1 = 626; S2 = 650; S3 = 230
Summary for Run #7904: S1 = 608; S2 = 668; S3 = 209
Summary for Run #7905: S1 = 594; S2 = 679; S3 = 214
Summary for Run #7906: S1 = 578; S2 = 698; S3 = 210
Summary for Run #7907: S1 = 634; S2 = 672; S3 = 190
Summary for Run #7908: S1 = 615; S2 = 662; S3 = 214
Summary for Run #7909: S1 = 631; S2 = 672; S3 = 225
Summary for Run #7910: S1 = 626; S2 = 696; S3 = 205
Summary for Run #7911: S1 = 591; S2 = 656; S3 = 221
Summary for Run #7912: S1 = 599; S2 = 658; S3 = 230
Summary for Run #7913: S1 = 627; S2 = 672; S3 = 208
Summary for Run #7914: S1 = 610; S2 = 683; S3 = 206
Summary for Run #7915: S1 = 617; S2 = 675; S3 = 219
Summary for Run #7916: S1 = 630; S2 = 687; S3 = 227
Summary for Run #7917: S1 = 617; S2 = 676; S3 = 232
Summary for Run #7918: S1 = 653; S2 = 689; S3 = 196
Summary for Run #7919: S1 = 632; S2 = 658; S3 = 220
Summary for Run #7920: S1 = 625; S2 = 684; S3 = 233
Summary for Run #7921: S1 = 613; S2 = 679; S3 = 208
Summary for Run #7922: S1 = 634; S2 = 664; S3 = 241
Summary for Run #7923: S1 = 599; S2 = 672; S3 = 239
Summary for Run #7924: S1 = 616; S2 = 706; S3 = 212
Summary for Run #7925: S1 = 618; S2 = 672; S3 = 228
Summary for Run #7926: S1 = 607; S2 = 652; S3 = 218
Summary for Run #7927: S1 = 646; S2 = 682; S3 = 219
Summary for Run #7928: S1 = 614; S2 = 699; S3 = 190
Summary for Run #7929: S1 = 602; S2 = 632; S3 = 237
Summary for Run #7930: S1 = 615; S2 = 670; S3 = 236
Summary for Run #7931: S1 = 616; S2 = 662; S3 = 237
Summary for Run #7932: S1 = 622; S2 = 653; S3 = 228
Summary for Run #7933: S1 = 594; S2 = 655; S3 = 226
Summary for Run #7934: S1 = 618; S2 = 687; S3 = 216
Summary for Run #7935: S1 = 634; S2 = 675; S3 = 214
Summary for Run #7936: S1 = 602; S2 = 675; S3 = 233
Summary for Run #7937: S1 = 641; S2 = 661; S3 = 198
Summary for Run #7938: S1 = 593; S2 = 690; S3 = 213
Summary for Run #7939: S1 = 625; S2 = 670; S3 = 224
Summary for Run #7940: S1 = 622; S2 = 687; S3 = 218
Summary for Run #7941: S1 = 601; S2 = 701; S3 = 202
Summary for Run #7942: S1 = 619; S2 = 666; S3 = 228
Summary for Run #7943: S1 = 616; S2 = 671; S3 = 211
Summary for Run #7944: S1 = 631; S2 = 655; S3 = 213
Summary for Run #7945: S1 = 554; S2 = 689; S3 = 207
Summary for Run #7946: S1 = 616; S2 = 687; S3 = 229
Summary for Run #7947: S1 = 599; S2 = 702; S3 = 216
Summary for Run #7948: S1 = 590; S2 = 669; S3 = 224
Summary for Run #7949: S1 = 586; S2 = 685; S3 = 228
Summary for Run #7950: S1 = 627; S2 = 663; S3 = 220
Summary for Run #7951: S1 = 617; S2 = 669; S3 = 218
Summary for Run #7952: S1 = 631; S2 = 674; S3 = 218
Summary for Run #7953: S1 = 678; S2 = 636; S3 = 211
Summary for Run #7954: S1 = 629; S2 = 671; S3 = 226
Summary for Run #7955: S1 = 630; S2 = 671; S3 = 220
Summary for Run #7956: S1 = 630; S2 = 679; S3 = 229
Summary for Run #7957: S1 = 610; S2 = 686; S3 = 206
Summary for Run #7958: S1 = 630; S2 = 650; S3 = 245
Summary for Run #7959: S1 = 602; S2 = 679; S3 = 226
Summary for Run #7960: S1 = 611; S2 = 697; S3 = 195
Summary for Run #7961: S1 = 568; S2 = 699; S3 = 225
Summary for Run #7962: S1 = 591; S2 = 678; S3 = 214
Summary for Run #7963: S1 = 584; S2 = 685; S3 = 226
Summary for Run #7964: S1 = 618; S2 = 674; S3 = 229
Summary for Run #7965: S1 = 574; S2 = 728; S3 = 210
Summary for Run #7966: S1 = 631; S2 = 640; S3 = 214
Summary for Run #7967: S1 = 642; S2 = 673; S3 = 217
Summary for Run #7968: S1 = 567; S2 = 699; S3 = 203
Summary for Run #7969: S1 = 590; S2 = 703; S3 = 222
Summary for Run #7970: S1 = 617; S2 = 657; S3 = 234
Summary for Run #7971: S1 = 590; S2 = 685; S3 = 225
Summary for Run #7972: S1 = 629; S2 = 646; S3 = 224
Summary for Run #7973: S1 = 609; S2 = 671; S3 = 209
Summary for Run #7974: S1 = 599; S2 = 663; S3 = 217
Summary for Run #7975: S1 = 561; S2 = 706; S3 = 211
Summary for Run #7976: S1 = 645; S2 = 674; S3 = 222
Summary for Run #7977: S1 = 587; S2 = 683; S3 = 226
Summary for Run #7978: S1 = 577; S2 = 665; S3 = 231
Summary for Run #7979: S1 = 605; S2 = 667; S3 = 235
Summary for Run #7980: S1 = 635; S2 = 673; S3 = 212
Summary for Run #7981: S1 = 597; S2 = 659; S3 = 232
Summary for Run #7982: S1 = 617; S2 = 677; S3 = 204
Summary for Run #7983: S1 = 624; S2 = 634; S3 = 221
Summary for Run #7984: S1 = 619; S2 = 652; S3 = 234
Summary for Run #7985: S1 = 653; S2 = 650; S3 = 219
Summary for Run #7986: S1 = 614; S2 = 645; S3 = 233
Summary for Run #7987: S1 = 629; S2 = 666; S3 = 223
Summary for Run #7988: S1 = 584; S2 = 667; S3 = 243
Summary for Run #7989: S1 = 602; S2 = 670; S3 = 213
Summary for Run #7990: S1 = 611; S2 = 674; S3 = 230
Summary for Run #7991: S1 = 615; S2 = 656; S3 = 215
Summary for Run #7992: S1 = 623; S2 = 664; S3 = 223
Summary for Run #7993: S1 = 649; S2 = 664; S3 = 210
Summary for Run #7994: S1 = 618; S2 = 683; S3 = 213
Summary for Run #7995: S1 = 606; S2 = 655; S3 = 237
Summary for Run #7996: S1 = 637; S2 = 648; S3 = 196
Summary for Run #7997: S1 = 609; S2 = 664; S3 = 225
Summary for Run #7998: S1 = 590; S2 = 678; S3 = 230
Summary for Run #7999: S1 = 619; S2 = 675; S3 = 209
Summary for Run #8000: S1 = 631; S2 = 678; S3 = 211
Summary for Run #8001: S1 = 604; S2 = 657; S3 = 250
Summary for Run #8002: S1 = 652; S2 = 652; S3 = 205
Summary for Run #8003: S1 = 633; S2 = 667; S3 = 206
Summary for Run #8004: S1 = 611; S2 = 680; S3 = 235
Summary for Run #8005: S1 = 605; S2 = 658; S3 = 242
Summary for Run #8006: S1 = 589; S2 = 659; S3 = 239
Summary for Run #8007: S1 = 631; S2 = 677; S3 = 220
Summary for Run #8008: S1 = 636; S2 = 673; S3 = 222
Summary for Run #8009: S1 = 575; S2 = 681; S3 = 211
Summary for Run #8010: S1 = 623; S2 = 638; S3 = 224
Summary for Run #8011: S1 = 615; S2 = 677; S3 = 227
Summary for Run #8012: S1 = 616; S2 = 675; S3 = 212
Summary for Run #8013: S1 = 590; S2 = 678; S3 = 205
Summary for Run #8014: S1 = 572; S2 = 720; S3 = 203
Summary for Run #8015: S1 = 632; S2 = 644; S3 = 248
Summary for Run #8016: S1 = 624; S2 = 653; S3 = 240
Summary for Run #8017: S1 = 622; S2 = 683; S3 = 222
Summary for Run #8018: S1 = 639; S2 = 683; S3 = 205
Summary for Run #8019: S1 = 630; S2 = 646; S3 = 234
Summary for Run #8020: S1 = 638; S2 = 670; S3 = 207
Summary for Run #8021: S1 = 627; S2 = 690; S3 = 206
Summary for Run #8022: S1 = 626; S2 = 644; S3 = 217
Summary for Run #8023: S1 = 609; S2 = 671; S3 = 229
Summary for Run #8024: S1 = 573; S2 = 715; S3 = 209
Summary for Run #8025: S1 = 606; S2 = 640; S3 = 213
Summary for Run #8026: S1 = 648; S2 = 682; S3 = 200
Summary for Run #8027: S1 = 614; S2 = 678; S3 = 207
Summary for Run #8028: S1 = 618; S2 = 683; S3 = 211
Summary for Run #8029: S1 = 589; S2 = 644; S3 = 237
Summary for Run #8030: S1 = 614; S2 = 684; S3 = 230
Summary for Run #8031: S1 = 629; S2 = 712; S3 = 222
Summary for Run #8032: S1 = 588; S2 = 654; S3 = 214
Summary for Run #8033: S1 = 629; S2 = 671; S3 = 217
Summary for Run #8034: S1 = 590; S2 = 685; S3 = 205
Summary for Run #8035: S1 = 618; S2 = 668; S3 = 222
Summary for Run #8036: S1 = 677; S2 = 636; S3 = 225
Summary for Run #8037: S1 = 616; S2 = 670; S3 = 219
Summary for Run #8038: S1 = 635; S2 = 681; S3 = 211
Summary for Run #8039: S1 = 612; S2 = 682; S3 = 216
Summary for Run #8040: S1 = 626; S2 = 667; S3 = 225
Summary for Run #8041: S1 = 614; S2 = 682; S3 = 216
Summary for Run #8042: S1 = 588; S2 = 675; S3 = 229
Summary for Run #8043: S1 = 663; S2 = 630; S3 = 250
Summary for Run #8044: S1 = 641; S2 = 660; S3 = 203
Summary for Run #8045: S1 = 637; S2 = 646; S3 = 238
Summary for Run #8046: S1 = 596; S2 = 675; S3 = 209
Summary for Run #8047: S1 = 615; S2 = 666; S3 = 243
Summary for Run #8048: S1 = 598; S2 = 641; S3 = 231
Summary for Run #8049: S1 = 635; S2 = 645; S3 = 238
Summary for Run #8050: S1 = 648; S2 = 658; S3 = 232
Summary for Run #8051: S1 = 637; S2 = 689; S3 = 207
Summary for Run #8052: S1 = 635; S2 = 672; S3 = 223
Summary for Run #8053: S1 = 596; S2 = 680; S3 = 247
Summary for Run #8054: S1 = 628; S2 = 623; S3 = 226
Summary for Run #8055: S1 = 579; S2 = 671; S3 = 226
Summary for Run #8056: S1 = 621; S2 = 681; S3 = 209
Summary for Run #8057: S1 = 632; S2 = 681; S3 = 214
Summary for Run #8058: S1 = 594; S2 = 664; S3 = 214
Summary for Run #8059: S1 = 606; S2 = 680; S3 = 223
Summary for Run #8060: S1 = 616; S2 = 694; S3 = 187
Summary for Run #8061: S1 = 641; S2 = 655; S3 = 224
Summary for Run #8062: S1 = 623; S2 = 671; S3 = 223
Summary for Run #8063: S1 = 598; S2 = 670; S3 = 193
Summary for Run #8064: S1 = 604; S2 = 631; S3 = 243
Summary for Run #8065: S1 = 594; S2 = 697; S3 = 238
Summary for Run #8066: S1 = 631; S2 = 667; S3 = 229
Summary for Run #8067: S1 = 636; S2 = 672; S3 = 208
Summary for Run #8068: S1 = 615; S2 = 662; S3 = 225
Summary for Run #8069: S1 = 637; S2 = 676; S3 = 220
Summary for Run #8070: S1 = 613; S2 = 673; S3 = 211
Summary for Run #8071: S1 = 624; S2 = 651; S3 = 224
Summary for Run #8072: S1 = 608; S2 = 693; S3 = 214
Summary for Run #8073: S1 = 629; S2 = 671; S3 = 224
Summary for Run #8074: S1 = 644; S2 = 630; S3 = 232
Summary for Run #8075: S1 = 648; S2 = 637; S3 = 226
Summary for Run #8076: S1 = 621; S2 = 666; S3 = 238
Summary for Run #8077: S1 = 624; S2 = 656; S3 = 215
Summary for Run #8078: S1 = 593; S2 = 674; S3 = 247
Summary for Run #8079: S1 = 595; S2 = 674; S3 = 234
Summary for Run #8080: S1 = 601; S2 = 700; S3 = 221
Summary for Run #8081: S1 = 586; S2 = 713; S3 = 226
Summary for Run #8082: S1 = 617; S2 = 680; S3 = 207
Summary for Run #8083: S1 = 598; S2 = 673; S3 = 236
Summary for Run #8084: S1 = 624; S2 = 677; S3 = 227
Summary for Run #8085: S1 = 618; S2 = 671; S3 = 229
Summary for Run #8086: S1 = 612; S2 = 643; S3 = 219
Summary for Run #8087: S1 = 613; S2 = 662; S3 = 228
Summary for Run #8088: S1 = 613; S2 = 670; S3 = 217
Summary for Run #8089: S1 = 634; S2 = 655; S3 = 234
Summary for Run #8090: S1 = 641; S2 = 630; S3 = 211
Summary for Run #8091: S1 = 600; S2 = 680; S3 = 216
Summary for Run #8092: S1 = 653; S2 = 682; S3 = 189
Summary for Run #8093: S1 = 615; S2 = 647; S3 = 239
Summary for Run #8094: S1 = 637; S2 = 648; S3 = 205
Summary for Run #8095: S1 = 606; S2 = 676; S3 = 225
Summary for Run #8096: S1 = 587; S2 = 674; S3 = 204
Summary for Run #8097: S1 = 646; S2 = 634; S3 = 207
Summary for Run #8098: S1 = 596; S2 = 701; S3 = 211
Summary for Run #8099: S1 = 600; S2 = 691; S3 = 200
Summary for Run #8100: S1 = 595; S2 = 666; S3 = 222
Summary for Run #8101: S1 = 608; S2 = 703; S3 = 204
Summary for Run #8102: S1 = 656; S2 = 670; S3 = 226
Summary for Run #8103: S1 = 614; S2 = 693; S3 = 224
Summary for Run #8104: S1 = 609; S2 = 683; S3 = 217
Summary for Run #8105: S1 = 622; S2 = 658; S3 = 225
Summary for Run #8106: S1 = 644; S2 = 675; S3 = 218
Summary for Run #8107: S1 = 609; S2 = 654; S3 = 226
Summary for Run #8108: S1 = 595; S2 = 644; S3 = 232
Summary for Run #8109: S1 = 584; S2 = 682; S3 = 231
Summary for Run #8110: S1 = 661; S2 = 654; S3 = 200
Summary for Run #8111: S1 = 623; S2 = 665; S3 = 221
Summary for Run #8112: S1 = 630; S2 = 629; S3 = 247
Summary for Run #8113: S1 = 638; S2 = 654; S3 = 220
Summary for Run #8114: S1 = 595; S2 = 663; S3 = 221
Summary for Run #8115: S1 = 616; S2 = 684; S3 = 208
Summary for Run #8116: S1 = 623; S2 = 645; S3 = 240
Summary for Run #8117: S1 = 604; S2 = 653; S3 = 240
Summary for Run #8118: S1 = 596; S2 = 685; S3 = 219
Summary for Run #8119: S1 = 616; S2 = 695; S3 = 227
Summary for Run #8120: S1 = 598; S2 = 716; S3 = 203
Summary for Run #8121: S1 = 629; S2 = 654; S3 = 224
Summary for Run #8122: S1 = 600; S2 = 721; S3 = 221
Summary for Run #8123: S1 = 610; S2 = 674; S3 = 227
Summary for Run #8124: S1 = 627; S2 = 693; S3 = 223
Summary for Run #8125: S1 = 643; S2 = 661; S3 = 233
Summary for Run #8126: S1 = 596; S2 = 712; S3 = 203
Summary for Run #8127: S1 = 618; S2 = 680; S3 = 226
Summary for Run #8128: S1 = 651; S2 = 686; S3 = 215
Summary for Run #8129: S1 = 650; S2 = 669; S3 = 204
Summary for Run #8130: S1 = 645; S2 = 634; S3 = 235
Summary for Run #8131: S1 = 593; S2 = 684; S3 = 220
Summary for Run #8132: S1 = 662; S2 = 700; S3 = 205
Summary for Run #8133: S1 = 616; S2 = 651; S3 = 239
Summary for Run #8134: S1 = 648; S2 = 646; S3 = 247
Summary for Run #8135: S1 = 587; S2 = 672; S3 = 222
Summary for Run #8136: S1 = 612; S2 = 670; S3 = 223
Summary for Run #8137: S1 = 616; S2 = 680; S3 = 211
